"Points:0","Points:1","Points:2"
2.1932,-1.4177,0
2.2163,-1.3921,0
2.2163,-1.3965,0
2.2163,-1.4049,0
2.2163,-1.4133,0
2.2163,-1.4177,0
2.2393,-1.3921,0
2.2393,-1.3965,0
2.2393,-1.4049,0
2.2393,-1.4133,0
2.2393,-1.4177,0
2.2515,-1.3921,0
2.2515,-1.3965,0
2.2515,-1.4049,0
2.2515,-1.4133,0
2.2515,-1.4177,0
2.2515,-1.3921,0
2.2515,-1.3965,0
2.2515,-1.4049,0
2.2515,-1.4133,0
2.2515,-1.4177,0
2.2636,-1.3921,0
2.2636,-1.3965,0
2.2636,-1.4049,0
2.2636,-1.4133,0
2.2636,-1.4177,0
2.2866,-1.3921,0
2.2866,-1.3965,0
2.2866,-1.4049,0
2.2866,-1.4133,0
2.2866,-1.4177,0
2.3097,-1.3921,0
2.3097,-1.3965,0
2.3097,-1.4049,0
2.3097,-1.4133,0
2.3097,-1.4177,0
2.3218,-1.3921,0
2.3218,-1.3965,0
2.3218,-1.4049,0
2.3218,-1.4133,0
2.3218,-1.4177,0
2.3218,-1.3921,0
2.3218,-1.3965,0
2.3218,-1.4049,0
2.3218,-1.4133,0
2.3218,-1.4177,0
2.334,-1.3921,0
2.334,-1.3965,0
2.334,-1.4049,0
2.334,-1.4133,0
2.334,-1.4177,0
2.357,-1.3921,0
2.357,-1.3965,0
2.357,-1.4049,0
2.357,-1.4133,0
2.357,-1.4177,0
2.38,-1.3921,0
2.38,-1.3965,0
2.38,-1.4049,0
2.38,-1.4133,0
2.38,-1.4177,0
2.3922,-1.3921,0
2.3922,-1.3965,0
2.3922,-1.4049,0
2.3922,-1.4133,0
2.3922,-1.4177,0
2.3922,-1.3921,0
2.3922,-1.3965,0
2.3922,-1.4049,0
2.3922,-1.4133,0
2.3922,-1.4177,0
2.4043,-1.3921,0
2.4043,-1.3965,0
2.4043,-1.4049,0
2.4043,-1.4133,0
2.4043,-1.4177,0
2.4274,-1.3921,0
2.4274,-1.3965,0
2.4274,-1.4049,0
2.4274,-1.4133,0
2.4274,-1.4177,0
2.4504,-1.3921,0
2.4504,-1.3965,0
2.4504,-1.4049,0
2.4504,-1.4133,0
2.4504,-1.4177,0
2.4625,-1.3921,0
2.4625,-1.3965,0
2.4625,-1.4049,0
2.4625,-1.4133,0
2.4625,-1.4177,0
2.4625,-1.3921,0
2.4625,-1.3965,0
2.4625,-1.4049,0
2.4625,-1.4133,0
2.4625,-1.4177,0
2.4747,-1.3921,0
2.4747,-1.3965,0
2.4747,-1.4049,0
2.4747,-1.4133,0
2.4747,-1.4177,0
2.4977,-1.3921,0
2.4977,-1.3965,0
2.4977,-1.4049,0
2.4977,-1.4133,0
2.4977,-1.4177,0
2.5207,-1.3921,0
2.5207,-1.3965,0
2.5207,-1.4049,0
2.5207,-1.4133,0
2.5207,-1.4177,0
2.5329,-1.3921,0
2.5329,-1.3965,0
2.5329,-1.4049,0
2.5329,-1.4133,0
2.5329,-1.4177,0
2.5329,-1.3921,0
2.5329,-1.3965,0
2.5329,-1.4049,0
2.5329,-1.4133,0
2.5329,-1.4177,0
2.545,-1.3921,0
2.545,-1.3965,0
2.545,-1.4049,0
2.545,-1.4133,0
2.545,-1.4177,0
2.5681,-1.3921,0
2.5681,-1.3965,0
2.5681,-1.4049,0
2.5681,-1.4133,0
2.5681,-1.4177,0
2.5911,-1.3921,0
2.5911,-1.3965,0
2.5911,-1.4049,0
2.5911,-1.4133,0
2.5911,-1.4177,0
2.6032,-1.3921,0
2.6032,-1.3965,0
2.6032,-1.4049,0
2.6032,-1.4133,0
2.6032,-1.4177,0
2.6032,-1.3921,0
2.6032,-1.3965,0
2.6032,-1.4049,0
2.6032,-1.4133,0
2.6032,-1.4177,0
2.6154,-1.3921,0
2.6154,-1.3965,0
2.6154,-1.4049,0
2.6154,-1.4133,0
2.6154,-1.4177,0
2.6384,-1.3921,0
2.6384,-1.3965,0
2.6384,-1.4049,0
2.6384,-1.4133,0
2.6384,-1.4177,0
2.6615,-1.3921,0
2.6615,-1.3965,0
2.6615,-1.4049,0
2.6615,-1.4133,0
2.6615,-1.4177,0
2.6736,-1.3921,0
2.6736,-1.3965,0
2.6736,-1.4049,0
2.6736,-1.4133,0
2.6736,-1.4177,0
2.6736,-1.3921,0
2.6736,-1.3965,0
2.6736,-1.4049,0
2.6736,-1.4133,0
2.6736,-1.4177,0
2.6858,-1.3921,0
2.6858,-1.3965,0
2.6858,-1.4049,0
2.6858,-1.4133,0
2.6858,-1.4177,0
2.7088,-1.3921,0
2.7088,-1.3965,0
2.7088,-1.4049,0
2.7088,-1.4133,0
2.7088,-1.4177,0
2.7318,-1.3921,0
2.7318,-1.3965,0
2.7318,-1.4049,0
2.7318,-1.4133,0
2.7318,-1.4177,0
2.744,-1.3921,0
2.744,-1.3965,0
2.744,-1.4049,0
2.744,-1.4133,0
2.744,-1.4177,0
2.744,-1.3921,0
2.744,-1.3965,0
2.744,-1.4049,0
2.744,-1.4133,0
2.744,-1.4177,0
2.7561,-1.3921,0
2.7561,-1.3965,0
2.7561,-1.4049,0
2.7561,-1.4133,0
2.7561,-1.4177,0
2.7791,-1.3921,0
2.7791,-1.3965,0
2.7791,-1.4049,0
2.7791,-1.4133,0
2.7791,-1.4177,0
2.8022,-1.3921,0
2.8022,-1.3965,0
2.8022,-1.4049,0
2.8022,-1.4133,0
2.8022,-1.4177,0
2.8143,-1.3921,0
2.8143,-1.3965,0
2.8143,-1.4049,0
2.8143,-1.4133,0
2.8143,-1.4177,0
2.8143,-1.3921,0
2.8143,-1.3965,0
2.8143,-1.4049,0
2.8143,-1.4133,0
2.8143,-1.4177,0
2.8265,-1.3921,0
2.8265,-1.3965,0
2.8265,-1.4049,0
2.8265,-1.4133,0
2.8265,-1.4177,0
2.8495,-1.3921,0
2.8495,-1.3965,0
2.8495,-1.4049,0
2.8495,-1.4133,0
2.8495,-1.4177,0
2.8725,-1.3921,0
2.8725,-1.3965,0
2.8725,-1.4049,0
2.8725,-1.4133,0
2.8725,-1.4177,0
2.8847,-1.3921,0
2.8847,-1.3965,0
2.8847,-1.4049,0
2.8847,-1.4133,0
2.8847,-1.4177,0
2.8847,-1.3921,0
2.8847,-1.3965,0
2.8847,-1.4049,0
2.8847,-1.4133,0
2.8847,-1.4177,0
2.8968,-1.3921,0
2.8968,-1.3965,0
2.8968,-1.4049,0
2.8968,-1.4133,0
2.8968,-1.4177,0
2.9199,-1.3921,0
2.9199,-1.3965,0
2.9199,-1.4049,0
2.9199,-1.4133,0
2.9199,-1.4177,0
2.9429,-1.3921,0
2.9429,-1.3965,0
2.9429,-1.4049,0
2.9429,-1.4133,0
2.9429,-1.4177,0
2.955,-1.3921,0
2.955,-1.3965,0
2.955,-1.4049,0
2.955,-1.4133,0
2.955,-1.4177,0
2.955,-1.3921,0
2.955,-1.3965,0
2.955,-1.4049,0
2.955,-1.4133,0
2.955,-1.4177,0
2.9672,-1.3921,0
2.9672,-1.3965,0
2.9672,-1.4049,0
2.9672,-1.4133,0
2.9672,-1.4177,0
2.9902,-1.3921,0
2.9902,-1.3965,0
2.9902,-1.4049,0
2.9902,-1.4133,0
2.9902,-1.4177,0
3.0132,-1.3921,0
3.0132,-1.3965,0
3.0132,-1.4049,0
3.0132,-1.4133,0
3.0132,-1.4177,0
3.0254,-1.3921,0
3.0254,-1.3965,0
3.0254,-1.4049,0
3.0254,-1.4133,0
3.0254,-1.4177,0
3.0254,-1.3921,0
3.0254,-1.3965,0
3.0254,-1.4049,0
3.0254,-1.4133,0
3.0254,-1.4177,0
3.0375,-1.3921,0
3.0375,-1.3965,0
3.0375,-1.4049,0
3.0375,-1.4133,0
3.0375,-1.4177,0
3.0606,-1.3921,0
3.0606,-1.3965,0
3.0606,-1.4049,0
3.0606,-1.4133,0
3.0606,-1.4177,0
3.0836,-1.3921,0
3.0836,-1.3965,0
3.0836,-1.4049,0
3.0836,-1.4133,0
3.0836,-1.4177,0
3.0958,-1.3921,0
3.0958,-1.3965,0
3.0958,-1.4049,0
3.0958,-1.4133,0
3.0958,-1.4177,0
3.0958,-1.3921,0
3.0958,-1.3965,0
3.0958,-1.4049,0
3.0958,-1.4133,0
3.0958,-1.4177,0
3.1079,-1.3921,0
3.1079,-1.3965,0
3.1079,-1.4049,0
3.1079,-1.4133,0
3.1079,-1.4177,0
3.1309,-1.3921,0
3.1309,-1.3965,0
3.1309,-1.4049,0
3.1309,-1.4133,0
3.1309,-1.4177,0
3.154,-1.3921,0
3.154,-1.3965,0
3.154,-1.4049,0
3.154,-1.4133,0
3.154,-1.4177,0
3.1661,-1.3921,0
3.1661,-1.3965,0
3.1661,-1.4049,0
3.1661,-1.4133,0
3.1661,-1.4177,0
3.1661,-1.3921,0
3.1661,-1.3965,0
3.1661,-1.4049,0
3.1661,-1.4133,0
3.1661,-1.4177,0
3.1783,-1.3921,0
3.1783,-1.3965,0
3.1783,-1.4049,0
3.1783,-1.4133,0
3.1783,-1.4177,0
3.2013,-1.3921,0
3.2013,-1.3965,0
3.2013,-1.4049,0
3.2013,-1.4133,0
3.2013,-1.4177,0
3.2243,-1.3921,0
3.2243,-1.3965,0
3.2243,-1.4049,0
3.2243,-1.4133,0
3.2243,-1.4177,0
3.2365,-1.3921,0
3.2365,-1.3965,0
3.2365,-1.4049,0
3.2365,-1.4133,0
3.2365,-1.4177,0
3.2365,-1.3921,0
3.2365,-1.3965,0
3.2365,-1.4049,0
3.2365,-1.4133,0
3.2365,-1.4177,0
3.2486,-1.3921,0
3.2486,-1.3965,0
3.2486,-1.4049,0
3.2486,-1.4133,0
3.2486,-1.4177,0
3.2716,-1.3921,0
3.2716,-1.3965,0
3.2716,-1.4049,0
3.2716,-1.4133,0
3.2716,-1.4177,0
3.2947,-1.3921,0
3.2947,-1.3965,0
3.2947,-1.4049,0
3.2947,-1.4133,0
3.2947,-1.4177,0
3.3068,-1.3921,0
3.3068,-1.3965,0
3.3068,-1.4049,0
3.3068,-1.4133,0
3.3068,-1.4177,0
3.3068,-1.3921,0
3.3068,-1.3965,0
3.3068,-1.4049,0
3.3068,-1.4133,0
3.3068,-1.4177,0
3.319,-1.3921,0
3.319,-1.3965,0
3.319,-1.4049,0
3.319,-1.4133,0
3.319,-1.4177,0
3.342,-1.3921,0
3.342,-1.3965,0
3.342,-1.4049,0
3.342,-1.4133,0
3.342,-1.4177,0
3.365,-1.3921,0
3.365,-1.3965,0
3.365,-1.4049,0
3.365,-1.4133,0
3.365,-1.4177,0
3.3772,-1.3921,0
3.3772,-1.3965,0
3.3772,-1.4049,0
3.3772,-1.4133,0
3.3772,-1.4177,0
3.3772,-1.3921,0
3.3772,-1.3965,0
3.3772,-1.4049,0
3.3772,-1.4133,0
3.3772,-1.4177,0
3.3893,-1.3921,0
3.3893,-1.3965,0
3.3893,-1.4049,0
3.3893,-1.4133,0
3.3893,-1.4177,0
3.4124,-1.3921,0
3.4124,-1.3965,0
3.4124,-1.4049,0
3.4124,-1.4133,0
3.4124,-1.4177,0
3.4354,-1.3921,0
3.4354,-1.3965,0
3.4354,-1.4049,0
3.4354,-1.4133,0
3.4354,-1.4177,0
3.4475,-1.3921,0
3.4475,-1.3965,0
3.4475,-1.4049,0
3.4475,-1.4133,0
3.4475,-1.4177,0
3.4475,-1.3921,0
3.4475,-1.3965,0
3.4475,-1.4049,0
3.4475,-1.4133,0
3.4475,-1.4177,0
3.4597,-1.3921,0
3.4597,-1.3965,0
3.4597,-1.4049,0
3.4597,-1.4133,0
3.4597,-1.4177,0
3.4827,-1.3921,0
3.4827,-1.3965,0
3.4827,-1.4049,0
3.4827,-1.4133,0
3.4827,-1.4177,0
3.5058,-1.3921,0
3.5058,-1.3965,0
3.5058,-1.4049,0
3.5058,-1.4133,0
3.5058,-1.4177,0
3.5179,-1.3921,0
3.5179,-1.3965,0
3.5179,-1.4049,0
3.5179,-1.4133,0
3.5179,-1.4177,0
0,-1.4177,0
0,-1.422,0
0,-1.4303,0
0,-1.4386,0
0,-1.443,0
0.012149,-1.4177,0
0.012149,-1.422,0
0.012149,-1.4303,0
0.012149,-1.4386,0
0.012149,-1.443,0
0.035179,-1.4177,0
0.035179,-1.422,0
0.035179,-1.4303,0
0.035179,-1.4386,0
0.035179,-1.443,0
0.058209,-1.4177,0
0.058209,-1.422,0
0.058209,-1.4303,0
0.058209,-1.4386,0
0.058209,-1.443,0
0.070358,-1.4177,0
0.070358,-1.422,0
0.070358,-1.4303,0
0.070358,-1.4386,0
0.070358,-1.443,0
0.070358,-1.4177,0
0.070358,-1.422,0
0.070358,-1.4303,0
0.070358,-1.4386,0
0.070358,-1.443,0
0.082507,-1.4177,0
0.082507,-1.422,0
0.082507,-1.4303,0
0.082507,-1.4386,0
0.082507,-1.443,0
0.10554,-1.4177,0
0.10554,-1.422,0
0.10554,-1.4303,0
0.10554,-1.4386,0
0.10554,-1.443,0
0.12857,-1.4177,0
0.12857,-1.422,0
0.12857,-1.4303,0
0.12857,-1.4386,0
0.12857,-1.443,0
0.14072,-1.4177,0
0.14072,-1.422,0
0.14072,-1.4303,0
0.14072,-1.4386,0
0.14072,-1.443,0
0.14072,-1.4177,0
0.14072,-1.422,0
0.14072,-1.4303,0
0.14072,-1.4386,0
0.14072,-1.443,0
0.15286,-1.4177,0
0.15286,-1.422,0
0.15286,-1.4303,0
0.15286,-1.4386,0
0.15286,-1.443,0
0.1759,-1.4177,0
0.1759,-1.422,0
0.1759,-1.4303,0
0.1759,-1.4386,0
0.1759,-1.443,0
0.19893,-1.4177,0
0.19893,-1.422,0
0.19893,-1.4303,0
0.19893,-1.4386,0
0.19893,-1.443,0
0.21107,-1.4177,0
0.21107,-1.422,0
0.21107,-1.4303,0
0.21107,-1.4386,0
0.21107,-1.443,0
0.21107,-1.4177,0
0.21107,-1.422,0
0.21107,-1.4303,0
0.21107,-1.4386,0
0.21107,-1.443,0
0.22322,-1.4177,0
0.22322,-1.422,0
0.22322,-1.4303,0
0.22322,-1.4386,0
0.22322,-1.443,0
0.24625,-1.4177,0
0.24625,-1.422,0
0.24625,-1.4303,0
0.24625,-1.4386,0
0.24625,-1.443,0
0.26928,-1.4177,0
0.26928,-1.422,0
0.26928,-1.4303,0
0.26928,-1.4386,0
0.26928,-1.443,0
0.28143,-1.4177,0
0.28143,-1.422,0
0.28143,-1.4303,0
0.28143,-1.4386,0
0.28143,-1.443,0
0.28143,-1.4177,0
0.28143,-1.422,0
0.28143,-1.4303,0
0.28143,-1.4386,0
0.28143,-1.443,0
0.29358,-1.4177,0
0.29358,-1.422,0
0.29358,-1.4303,0
0.29358,-1.4386,0
0.29358,-1.443,0
0.31661,-1.4177,0
0.31661,-1.422,0
0.31661,-1.4303,0
0.31661,-1.4386,0
0.31661,-1.443,0
0.33964,-1.4177,0
0.33964,-1.422,0
0.33964,-1.4303,0
0.33964,-1.4386,0
0.33964,-1.443,0
0.35179,-1.4177,0
0.35179,-1.422,0
0.35179,-1.4303,0
0.35179,-1.4386,0
0.35179,-1.443,0
0.35179,-1.4177,0
0.35179,-1.422,0
0.35179,-1.4303,0
0.35179,-1.4386,0
0.35179,-1.443,0
0.36394,-1.4177,0
0.36394,-1.422,0
0.36394,-1.4303,0
0.36394,-1.4386,0
0.36394,-1.443,0
0.38697,-1.4177,0
0.38697,-1.422,0
0.38697,-1.4303,0
0.38697,-1.4386,0
0.38697,-1.443,0
0.41,-1.4177,0
0.41,-1.422,0
0.41,-1.4303,0
0.41,-1.4386,0
0.41,-1.443,0
0.42215,-1.4177,0
0.42215,-1.422,0
0.42215,-1.4303,0
0.42215,-1.4386,0
0.42215,-1.443,0
0.42215,-1.4177,0
0.42215,-1.422,0
0.42215,-1.4303,0
0.42215,-1.4386,0
0.42215,-1.443,0
0.4343,-1.4177,0
0.4343,-1.422,0
0.4343,-1.4303,0
0.4343,-1.4386,0
0.4343,-1.443,0
0.45733,-1.4177,0
0.45733,-1.422,0
0.45733,-1.4303,0
0.45733,-1.4386,0
0.45733,-1.443,0
0.48036,-1.4177,0
0.48036,-1.422,0
0.48036,-1.4303,0
0.48036,-1.4386,0
0.48036,-1.443,0
0.49251,-1.4177,0
0.49251,-1.422,0
0.49251,-1.4303,0
0.49251,-1.4386,0
0.49251,-1.443,0
0.49251,-1.4177,0
0.49251,-1.422,0
0.49251,-1.4303,0
0.49251,-1.4386,0
0.49251,-1.443,0
0.50465,-1.4177,0
0.50465,-1.422,0
0.50465,-1.4303,0
0.50465,-1.4386,0
0.50465,-1.443,0
0.52768,-1.4177,0
0.52768,-1.422,0
0.52768,-1.4303,0
0.52768,-1.4386,0
0.52768,-1.443,0
0.55072,-1.4177,0
0.55072,-1.422,0
0.55072,-1.4303,0
0.55072,-1.4386,0
0.55072,-1.443,0
0.56286,-1.4177,0
0.56286,-1.422,0
0.56286,-1.4303,0
0.56286,-1.4386,0
0.56286,-1.443,0
0.56286,-1.4177,0
0.56286,-1.422,0
0.56286,-1.4303,0
0.56286,-1.4386,0
0.56286,-1.443,0
0.57501,-1.4177,0
0.57501,-1.422,0
0.57501,-1.4303,0
0.57501,-1.4386,0
0.57501,-1.443,0
0.59804,-1.4177,0
0.59804,-1.422,0
0.59804,-1.4303,0
0.59804,-1.4386,0
0.59804,-1.443,0
0.62107,-1.4177,0
0.62107,-1.422,0
0.62107,-1.4303,0
0.62107,-1.4386,0
0.62107,-1.443,0
0.63322,-1.4177,0
0.63322,-1.422,0
0.63322,-1.4303,0
0.63322,-1.4386,0
0.63322,-1.443,0
0.63322,-1.4177,0
0.63322,-1.422,0
0.63322,-1.4303,0
0.63322,-1.4386,0
0.63322,-1.443,0
0.64537,-1.4177,0
0.64537,-1.422,0
0.64537,-1.4303,0
0.64537,-1.4386,0
0.64537,-1.443,0
0.6684,-1.4177,0
0.6684,-1.422,0
0.6684,-1.4303,0
0.6684,-1.4386,0
0.6684,-1.443,0
0.69143,-1.4177,0
0.69143,-1.422,0
0.69143,-1.4303,0
0.69143,-1.4386,0
0.69143,-1.443,0
0.70358,-1.4177,0
0.70358,-1.422,0
0.70358,-1.4303,0
0.70358,-1.4386,0
0.70358,-1.443,0
0.70358,-1.4177,0
0.70358,-1.422,0
0.70358,-1.4303,0
0.70358,-1.4386,0
0.70358,-1.443,0
0.71573,-1.4177,0
0.71573,-1.422,0
0.71573,-1.4303,0
0.71573,-1.4386,0
0.71573,-1.443,0
0.73876,-1.4177,0
0.73876,-1.422,0
0.73876,-1.4303,0
0.73876,-1.4386,0
0.73876,-1.443,0
0.76179,-1.4177,0
0.76179,-1.422,0
0.76179,-1.4303,0
0.76179,-1.4386,0
0.76179,-1.443,0
0.77394,-1.4177,0
0.77394,-1.422,0
0.77394,-1.4303,0
0.77394,-1.4386,0
0.77394,-1.443,0
0.77394,-1.4177,0
0.77394,-1.422,0
0.77394,-1.4303,0
0.77394,-1.4386,0
0.77394,-1.443,0
0.78609,-1.4177,0
0.78609,-1.422,0
0.78609,-1.4303,0
0.78609,-1.4386,0
0.78609,-1.443,0
0.80912,-1.4177,0
0.80912,-1.422,0
0.80912,-1.4303,0
0.80912,-1.4386,0
0.80912,-1.443,0
0.83215,-1.4177,0
0.83215,-1.422,0
0.83215,-1.4303,0
0.83215,-1.4386,0
0.83215,-1.443,0
0.8443,-1.4177,0
0.8443,-1.422,0
0.8443,-1.4303,0
0.8443,-1.4386,0
0.8443,-1.443,0
0.8443,-1.4177,0
0.8443,-1.422,0
0.8443,-1.4303,0
0.8443,-1.4386,0
0.8443,-1.443,0
0.85644,-1.4177,0
0.85644,-1.422,0
0.85644,-1.4303,0
0.85644,-1.4386,0
0.85644,-1.443,0
0.87947,-1.4177,0
0.87947,-1.422,0
0.87947,-1.4303,0
0.87947,-1.4386,0
0.87947,-1.443,0
0.90251,-1.4177,0
0.90251,-1.422,0
0.90251,-1.4303,0
0.90251,-1.4386,0
0.90251,-1.443,0
0.91465,-1.4177,0
0.91465,-1.422,0
0.91465,-1.4303,0
0.91465,-1.4386,0
0.91465,-1.443,0
0.91465,-1.4177,0
0.91465,-1.422,0
0.91465,-1.4303,0
0.91465,-1.4386,0
0.91465,-1.443,0
0.9268,-1.4177,0
0.9268,-1.422,0
0.9268,-1.4303,0
0.9268,-1.4386,0
0.9268,-1.443,0
0.94983,-1.4177,0
0.94983,-1.422,0
0.94983,-1.4303,0
0.94983,-1.4386,0
0.94983,-1.443,0
0.97286,-1.4177,0
0.97286,-1.422,0
0.97286,-1.4303,0
0.97286,-1.4386,0
0.97286,-1.443,0
0.98501,-1.4177,0
0.98501,-1.422,0
0.98501,-1.4303,0
0.98501,-1.4386,0
0.98501,-1.443,0
0.98501,-1.4177,0
0.98501,-1.422,0
0.98501,-1.4303,0
0.98501,-1.4386,0
0.98501,-1.443,0
0.99716,-1.4177,0
0.99716,-1.422,0
0.99716,-1.4303,0
0.99716,-1.4386,0
0.99716,-1.443,0
1.0202,-1.4177,0
1.0202,-1.422,0
1.0202,-1.4303,0
1.0202,-1.4386,0
1.0202,-1.443,0
1.0432,-1.4177,0
1.0432,-1.422,0
1.0432,-1.4303,0
1.0432,-1.4386,0
1.0432,-1.443,0
1.0554,-1.4177,0
1.0554,-1.422,0
1.0554,-1.4303,0
1.0554,-1.4386,0
1.0554,-1.443,0
1.0554,-1.4177,0
1.0554,-1.422,0
1.0554,-1.4303,0
1.0554,-1.4386,0
1.0554,-1.443,0
1.0675,-1.4177,0
1.0675,-1.422,0
1.0675,-1.4303,0
1.0675,-1.4386,0
1.0675,-1.443,0
1.0905,-1.4177,0
1.0905,-1.422,0
1.0905,-1.4303,0
1.0905,-1.4386,0
1.0905,-1.443,0
1.1136,-1.4177,0
1.1136,-1.422,0
1.1136,-1.4303,0
1.1136,-1.4386,0
1.1136,-1.443,0
1.1257,-1.4177,0
1.1257,-1.422,0
1.1257,-1.4303,0
1.1257,-1.4386,0
1.1257,-1.443,0
1.1257,-1.4177,0
1.1257,-1.422,0
1.1257,-1.4303,0
1.1257,-1.4386,0
1.1257,-1.443,0
1.1379,-1.4177,0
1.1379,-1.422,0
1.1379,-1.4303,0
1.1379,-1.4386,0
1.1379,-1.443,0
1.1609,-1.4177,0
1.1609,-1.422,0
1.1609,-1.4303,0
1.1609,-1.4386,0
1.1609,-1.443,0
1.1839,-1.4177,0
1.1839,-1.422,0
1.1839,-1.4303,0
1.1839,-1.4386,0
1.1839,-1.443,0
1.1961,-1.4177,0
1.1961,-1.422,0
1.1961,-1.4303,0
1.1961,-1.4386,0
1.1961,-1.443,0
1.1961,-1.4177,0
1.1961,-1.422,0
1.1961,-1.4303,0
1.1961,-1.4386,0
1.1961,-1.443,0
1.2082,-1.4177,0
1.2082,-1.422,0
1.2082,-1.4303,0
1.2082,-1.4386,0
1.2082,-1.443,0
1.2313,-1.4177,0
1.2313,-1.422,0
1.2313,-1.4303,0
1.2313,-1.4386,0
1.2313,-1.443,0
1.2543,-1.4177,0
1.2543,-1.422,0
1.2543,-1.4303,0
1.2543,-1.4386,0
1.2543,-1.443,0
1.2664,-1.4177,0
1.2664,-1.422,0
1.2664,-1.4303,0
1.2664,-1.4386,0
1.2664,-1.443,0
1.2664,-1.4177,0
1.2664,-1.422,0
1.2664,-1.4303,0
1.2664,-1.4386,0
1.2664,-1.443,0
1.2786,-1.4177,0
1.2786,-1.422,0
1.2786,-1.4303,0
1.2786,-1.4386,0
1.2786,-1.443,0
1.3016,-1.4177,0
1.3016,-1.422,0
1.3016,-1.4303,0
1.3016,-1.4386,0
1.3016,-1.443,0
1.3247,-1.4177,0
1.3247,-1.422,0
1.3247,-1.4303,0
1.3247,-1.4386,0
1.3247,-1.443,0
1.3368,-1.4177,0
1.3368,-1.422,0
1.3368,-1.4303,0
1.3368,-1.4386,0
1.3368,-1.443,0
1.3368,-1.4177,0
1.3368,-1.422,0
1.3368,-1.4303,0
1.3368,-1.4386,0
1.3368,-1.443,0
1.349,-1.4177,0
1.349,-1.422,0
1.349,-1.4303,0
1.349,-1.4386,0
1.349,-1.443,0
1.372,-1.4177,0
1.372,-1.422,0
1.372,-1.4303,0
1.372,-1.4386,0
1.372,-1.443,0
1.395,-1.4177,0
1.395,-1.422,0
1.395,-1.4303,0
1.395,-1.4386,0
1.395,-1.443,0
1.4072,-1.4177,0
1.4072,-1.422,0
1.4072,-1.4303,0
1.4072,-1.4386,0
1.4072,-1.443,0
1.4072,-1.4177,0
1.4072,-1.422,0
1.4072,-1.4303,0
1.4072,-1.4386,0
1.4072,-1.443,0
1.4193,-1.4177,0
1.4193,-1.422,0
1.4193,-1.4303,0
1.4193,-1.4386,0
1.4193,-1.443,0
1.4423,-1.4177,0
1.4423,-1.422,0
1.4423,-1.4303,0
1.4423,-1.4386,0
1.4423,-1.443,0
1.4654,-1.4177,0
1.4654,-1.422,0
1.4654,-1.4303,0
1.4654,-1.4386,0
1.4654,-1.443,0
1.4775,-1.4177,0
1.4775,-1.422,0
1.4775,-1.4303,0
1.4775,-1.4386,0
1.4775,-1.443,0
1.4775,-1.4177,0
1.4775,-1.422,0
1.4775,-1.4303,0
1.4775,-1.4386,0
1.4775,-1.443,0
1.4897,-1.4177,0
1.4897,-1.422,0
1.4897,-1.4303,0
1.4897,-1.4386,0
1.4897,-1.443,0
1.5127,-1.4177,0
1.5127,-1.422,0
1.5127,-1.4303,0
1.5127,-1.4386,0
1.5127,-1.443,0
1.5357,-1.4177,0
1.5357,-1.422,0
1.5357,-1.4303,0
1.5357,-1.4386,0
1.5357,-1.443,0
1.5479,-1.4177,0
1.5479,-1.422,0
1.5479,-1.4303,0
1.5479,-1.4386,0
1.5479,-1.443,0
1.5479,-1.4177,0
1.5479,-1.422,0
1.5479,-1.4303,0
1.5479,-1.4386,0
1.5479,-1.443,0
1.56,-1.4177,0
1.56,-1.422,0
1.56,-1.4303,0
1.56,-1.4386,0
1.56,-1.443,0
1.5831,-1.4177,0
1.5831,-1.422,0
1.5831,-1.4303,0
1.5831,-1.4386,0
1.5831,-1.443,0
1.6061,-1.4177,0
1.6061,-1.422,0
1.6061,-1.4303,0
1.6061,-1.4386,0
1.6061,-1.443,0
1.6182,-1.4177,0
1.6182,-1.422,0
1.6182,-1.4303,0
1.6182,-1.4386,0
1.6182,-1.443,0
1.6182,-1.4177,0
1.6182,-1.422,0
1.6182,-1.4303,0
1.6182,-1.4386,0
1.6182,-1.443,0
1.6304,-1.4177,0
1.6304,-1.422,0
1.6304,-1.4303,0
1.6304,-1.4386,0
1.6304,-1.443,0
1.6534,-1.4177,0
1.6534,-1.422,0
1.6534,-1.4303,0
1.6534,-1.4386,0
1.6534,-1.443,0
1.6764,-1.4177,0
1.6764,-1.422,0
1.6764,-1.4303,0
1.6764,-1.4386,0
1.6764,-1.443,0
1.6886,-1.4177,0
1.6886,-1.422,0
1.6886,-1.4303,0
1.6886,-1.4386,0
1.6886,-1.443,0
1.6886,-1.4177,0
1.6886,-1.422,0
1.6886,-1.4303,0
1.6886,-1.4386,0
1.6886,-1.443,0
1.7007,-1.4177,0
1.7007,-1.422,0
1.7007,-1.4303,0
1.7007,-1.4386,0
1.7007,-1.443,0
1.7238,-1.4177,0
1.7238,-1.422,0
1.7238,-1.4303,0
1.7238,-1.4386,0
1.7238,-1.443,0
1.7468,-1.4177,0
1.7468,-1.422,0
1.7468,-1.4303,0
1.7468,-1.4386,0
1.7468,-1.443,0
1.759,-1.4177,0
1.759,-1.422,0
1.759,-1.4303,0
1.759,-1.4386,0
1.759,-1.443,0
1.759,-1.4177,0
1.759,-1.422,0
1.759,-1.4303,0
1.759,-1.4386,0
1.759,-1.443,0
1.7711,-1.4177,0
1.7711,-1.422,0
1.7711,-1.4303,0
1.7711,-1.4386,0
1.7711,-1.443,0
1.7941,-1.4177,0
1.7941,-1.422,0
